x1,x2,y
-1.3032258102065877,-1.3032258102065877,-0.585197828611955
-1.2906342564847848,-1.2906342564847848,-0.594459964125658
-1.2780427027629822,-1.2780427027629822,-0.6024444996468719
-1.2654511490411793,-1.2654511490411793,-0.6091966366979746
-1.2528595953193764,-1.2528595953193764,-0.6147611523746814
-1.2402680415975738,-1.2402680415975738,-0.6191823802221257
-1.2276764878757709,-1.2276764878757709,-0.6225041915914763
-1.2150849341539682,-1.2150849341539682,-0.6247699774818539
-1.2024933804321654,-1.2024933804321654,-0.6260226308720916
-1.1899018267103627,-1.1899018267103627,-0.6263045295466605
-1.1773102729885598,-1.1773102729885598,-0.6256575194198608
-1.164718719266757,-1.164718719266757,-0.6241228983621576
-1.1521271655449543,-1.1521271655449543,-0.6217414005323143
-1.1395356118231517,-1.1395356118231517,-0.6185531812187564
-1.1269440581013486,-1.1269440581013486,-0.6145978021933712
-1.114352504379546,-1.114352504379546,-0.6099142175807277
-1.1017609506577433,-1.1017609506577433,-0.6045407602454702
-1.0891693969359406,-1.0891693969359406,-0.5985151287004237
-1.0765778432141375,-1.0765778432141375,-0.591874374537712
-1.0639862894923349,-1.0639862894923349,-0.584654890384976
-1.0513947357705322,-1.0513947357705322,-0.576892398388542
-1.0388031820487291,-1.0388031820487291,-0.5686219392251767
-1.0262116283269265,-1.0262116283269265,-0.5598778616438319
-1.0136200746051238,-1.0136200746051238,-0.5506938125385571
-1.0010285208833212,-1.0010285208833212,-0.541102727553541
-0.9884369671615181,-0.9884369671615181,-0.5311368222210082
-0.9758454134397154,-0.9758454134397154,-0.5208275836324829
-0.9632538597179128,-0.9632538597179128,-0.5102057626436973
-0.9506623059961097,-0.9506623059961097,-0.49930136661321317
-0.938070752274307,-0.938070752274307,-0.4881436526745905
-0.9254791985525044,-0.9254791985525044,-0.47676112154171874
-0.9128876448307017,-0.9128876448307017,-0.46518151184671236
-0.9002960911088986,-0.9002960911088986,-0.4534317950095416
-0.887704537387096,-0.887704537387096,-0.44153817063836154
-0.8751129836652933,-0.8751129836652933,-0.4295260624592693
-0.8625214299434902,-0.8625214299434902,-0.41742011477402313
-0.8499298762216876,-0.8499298762216876,-0.40524418944402396
-0.8373383224998849,-0.8373383224998849,-0.3930213633986475
-0.8247467687780823,-0.8247467687780823,-0.38077392666581533
-0.8121552150562792,-0.8121552150562792,-0.3685233809224626
-0.7995636613344765,-0.7995636613344765,-0.356290438562366
-0.7869721076126739,-0.7869721076126739,-0.34409502227857036
-0.7743805538908708,-0.7743805538908708,-0.33195626515746257
-0.7617890001690681,-0.7617890001690681,-0.3198925112813223
-0.7491974464472655,-0.7491974464472655,-0.3079213168359761
-0.7366058927254628,-0.7366058927254628,-0.2960594517199885
-0.7240143390036597,-0.7240143390036597,-0.28432290165161095
-0.7114227852818571,-0.7114227852818571,-0.27272687076952123
-0.6988312315600544,-0.6988312315600544,-0.261285784723177
-0.6862396778382513,-0.6862396778382513,-0.25001329424842783
-0.6736481241164487,-0.6736481241164487,-0.23892227922382472
-0.661056570394646,-0.661056570394646,-0.22802485320287746
-0.6484650166728434,-0.6484650166728434,-0.21733236841733009
-0.6358734629510403,-0.6358734629510403,-0.20685542124632694
-0.6232819092292377,-0.6232819092292377,-0.1966038581461687
-0.610690355507435,-0.610690355507435,-0.18658678203516366
-0.5980988017856319,-0.5980988017856319,-0.17681255912791624
-0.5855072480638293,-0.5855072480638293,-0.16728882621320584
-0.5729156943420266,-0.5729156943420266,-0.15802249836943538
-0.560324140620224,-0.560324140620224,-0.14901977711146852
-0.5477325868984209,-0.5477325868984209,-0.14028615896249194
-0.5351410331766182,-0.5351410331766182,-0.13182644444438332
-0.5225494794548156,-0.5225494794548156,-0.12364474747989321
-0.5099579257330125,-0.5099579257330125,-0.11574450519979904
-0.4973663720112098,-0.4973663720112098,-0.1081284881480233
-0.48477481828940716,-0.48477481828940716,-0.10079881087755319
-0.4721832645676045,-0.4721832645676045,-0.0937569429298555
-0.4595917108458014,-0.4595917108458014,-0.08700372019032136
-0.44700015712399876,-0.44700015712399876,-0.08053935661213707
-0.4344086034021961,-0.4344086034021961,-0.07436345630082838
-0.421817049680393,-0.421817049680393,-0.06847502595159341
-0.40922549595859037,-0.40922549595859037,-0.06287248763139658
-0.3966339422367877,-0.3966339422367877,-0.057553691897663656
-0.38404238851498507,-0.38404238851498507,-0.052515931245292954
-0.37145083479318197,-0.37145083479318197,-0.04775595387356465
-0.3588592810713793,-0.3588592810713793,-0.0432699777644119
-0.34626772734957667,-0.34626772734957667,-0.039053705063392986
-0.3336761736277736,-0.3336761736277736,-0.03510233675459292
-0.3210846199059709,-0.3210846199059709,-0.03141058762056513
-0.3084930661841683,-0.3084930661841683,-0.02797270147831497
-0.2959015124623656,-0.2959015124623656,-0.024782466682224495
-0.28330995874056253,-0.28330995874056253,-0.021833231884710706
-0.2707184050187599,-0.2707184050187599,-0.01911792204531426
-0.2581268512969572,-0.2581268512969572,-0.016629054678817347
-0.24553529757515413,-0.24553529757515413,-0.014358756332901642
-0.23294374385335148,-0.23294374385335148,-0.012298779285766047
-0.22035219013154883,-0.22035219013154883,-0.010440518454040638
-0.20776063640974618,-0.20776063640974618,-0.008775028501254632
-0.19516908268794309,-0.19516908268794309,-0.007293041137036898
-0.18257752896614043,-0.18257752896614043,-0.005984982597156672
-0.16998597524433778,-0.16998597524433778,-0.0048409912944414645
-0.1573944215225347,-0.1573944215225347,-0.0038509356305457903
-0.14480286780073204,-0.14480286780073204,-0.003004431958481325
-0.1322113140789294,-0.1322113140789294,-0.002290862685762042
-0.11961976035712674,-0.11961976035712674,-0.0016993945079650705
-0.10702820663532364,-0.10702820663532364,-0.0012189967624571078
-0.09443665291352099,-0.09443665291352099,-0.0008384598919913023
-0.08184509919171834,-0.08184509919171834,-0.0005464140078370539
-0.06925354546991525,-0.06925354546991525,-0.0003313475420678888
-0.056661991748112595,-0.056661991748112595,-0.00018162597859805132
-0.044070438026309944,-0.044070438026309944,-8.551065252869996e-05
-0.03147888430450729,-0.03147888430450729,-3.117760733871886e-05
-0.018887330582704198,-0.018887330582704198,-6.736499432884015e-06
-0.006295776860901547,-0.006295776860901547,-2.4953954227498467e-07
0.006295776860901103,0.006295776860901103,2.495395422749319e-07
0.018887330582704198,0.018887330582704198,6.736499432884015e-06
0.03147888430450685,0.03147888430450685,3.1177607338717536e-05
0.0440704380263095,0.0440704380263095,8.551065252869738e-05
0.05666199174811215,0.05666199174811215,0.00018162597859804706
0.06925354546991525,0.06925354546991525,0.0003313475420678888
0.0818450991917179,0.0818450991917179,0.0005464140078370449
0.09443665291352055,0.09443665291352055,0.0008384598919912905
0.10702820663532364,0.10702820663532364,0.0012189967624571078
0.11961976035712629,0.11961976035712629,0.0016993945079650519
0.13221131407892894,0.13221131407892894,0.002290862685762019
0.1448028678007316,0.1448028678007316,0.003004431958481297
0.1573944215225347,0.1573944215225347,0.0038509356305457903
0.16998597524433734,0.16998597524433734,0.004840991294441427
0.18257752896614,0.18257752896614,0.0059849825971566295
0.19516908268794309,0.19516908268794309,0.007293041137036898
0.20776063640974574,0.20776063640974574,0.008775028501254577
0.2203521901315484,0.2203521901315484,0.010440518454040575
0.23294374385335104,0.23294374385335104,0.012298779285765978
0.24553529757515413,0.24553529757515413,0.014358756332901642
0.2581268512969568,0.2581268512969568,0.016629054678817264
0.27071840501875943,0.27071840501875943,0.019117922045314168
0.28330995874056253,0.28330995874056253,0.021833231884710706
0.2959015124623652,0.2959015124623652,0.02478246668222439
0.30849306618416783,0.30849306618416783,0.027972701478314856
0.3210846199059705,0.3210846199059705,0.03141058762056501
0.3336761736277736,0.3336761736277736,0.03510233675459292
0.3462677273495762,0.3462677273495762,0.03905370506339284
0.3588592810713789,0.3588592810713789,0.04326997776441174
0.37145083479318197,0.37145083479318197,0.04775595387356465
0.3840423885149846,0.3840423885149846,0.05251593124529278
0.3966339422367873,0.3966339422367873,0.05755369189766347
0.4092254959585899,0.4092254959585899,0.06287248763139638
0.421817049680393,0.421817049680393,0.06847502595159341
0.43440860340219567,0.43440860340219567,0.07436345630082818
0.4470001571239983,0.4470001571239983,0.08053935661213685
0.4595917108458014,0.4595917108458014,0.08700372019032136
0.47218326456760407,0.47218326456760407,0.09375694292985526
0.4847748182894067,0.4847748182894067,0.10079881087755294
0.49736637201120937,0.49736637201120937,0.10812848814802305
0.5099579257330125,0.5099579257330125,0.11574450519979904
0.5225494794548151,0.5225494794548151,0.12364474747989292
0.5351410331766178,0.5351410331766178,0.13182644444438305
0.5477325868984209,0.5477325868984209,0.14028615896249194
0.5603241406202235,0.5603241406202235,0.1490197771114682
0.5729156943420262,0.5729156943420262,0.15802249836943505
0.5855072480638288,0.5855072480638288,0.1672888262132055
0.5980988017856319,0.5980988017856319,0.17681255912791624
0.6106903555074346,0.6106903555074346,0.1865867820351633
0.6232819092292372,0.6232819092292372,0.19660385814616838
0.6358734629510403,0.6358734629510403,0.20685542124632694
0.648465016672843,0.648465016672843,0.2173323684173297
0.6610565703946456,0.6610565703946456,0.22802485320287708
0.6736481241164483,0.6736481241164483,0.2389222792238243
0.6862396778382513,0.6862396778382513,0.25001329424842783
0.698831231560054,0.698831231560054,0.26128578472317665
0.7114227852818567,0.7114227852818567,0.27272687076952085
0.7240143390036597,0.7240143390036597,0.28432290165161095
0.7366058927254624,0.7366058927254624,0.2960594517199881
0.749197446447265,0.749197446447265,0.30792131683597573
0.7617890001690677,0.7617890001690677,0.3198925112813219
0.7743805538908708,0.7743805538908708,0.33195626515746257
0.7869721076126734,0.7869721076126734,0.34409502227857003
0.7995636613344761,0.7995636613344761,0.35629043856236564
0.8121552150562792,0.8121552150562792,0.3685233809224626
0.8247467687780818,0.8247467687780818,0.38077392666581494
0.8373383224998845,0.8373383224998845,0.39302136339864713
0.8499298762216871,0.8499298762216871,0.4052441894440235
0.8625214299434898,0.8625214299434898,0.41742011477402274
0.8751129836652929,0.8751129836652929,0.42952606245926883
0.887704537387096,0.887704537387096,0.44153817063836154
0.9002960911088982,0.9002960911088982,0.4534317950095413
0.9128876448307013,0.9128876448307013,0.46518151184671197
0.9254791985525044,0.9254791985525044,0.47676112154171874
0.9380707522743066,0.9380707522743066,0.48814365267459014
0.9506623059961097,0.9506623059961097,0.49930136661321317
0.9632538597179119,0.9632538597179119,0.5102057626436965
0.975845413439715,0.975845413439715,0.5208275836324825
0.9884369671615181,0.9884369671615181,0.5311368222210082
1.0010285208833203,1.0010285208833203,0.5411027275535404
1.0136200746051234,1.0136200746051234,0.5506938125385569
1.0262116283269265,1.0262116283269265,0.5598778616438319
1.0388031820487287,1.0388031820487287,0.5686219392251765
1.0513947357705318,1.0513947357705318,0.5768923983885418
1.0639862894923349,1.0639862894923349,0.584654890384976
1.076577843214137,1.076577843214137,0.5918743745377117
1.0891693969359402,1.0891693969359402,0.5985151287004234
1.1017609506577433,1.1017609506577433,0.6045407602454702
1.1143525043795455,1.1143525043795455,0.6099142175807275
1.1269440581013486,1.1269440581013486,0.6145978021933712
1.1395356118231508,1.1395356118231508,0.6185531812187561
1.1521271655449539,1.1521271655449539,0.6217414005323142
1.164718719266757,1.164718719266757,0.6241228983621576
1.1773102729885592,1.1773102729885592,0.6256575194198608
1.1899018267103623,1.1899018267103623,0.6263045295466605
1.2024933804321654,1.2024933804321654,0.6260226308720916
1.2150849341539676,1.2150849341539676,0.624769977481854
1.2276764878757707,1.2276764878757707,0.6225041915914765
1.2402680415975738,1.2402680415975738,0.6191823802221257
1.252859595319376,1.252859595319376,0.6147611523746817
1.265451149041179,1.265451149041179,0.6091966366979746
1.2780427027629822,1.2780427027629822,0.6024444996468719
1.2906342564847844,1.2906342564847844,0.5944599641256584
1.3032258102065875,1.3032258102065875,0.5851978286119551
1.3158173639283897,1.3158173639283897,0.5746124867561946
1.3284089176501928,1.3284089176501928,0.5626579474514409
1.3410004713719959,1.3410004713719959,0.5492878553681527
1.353592025093798,1.353592025093798,0.5344555119482388
1.3661835788156012,1.3661835788156012,0.5181138968525619
1.3787751325374042,1.3787751325374042,0.5002156898558385
1.3913666862592065,1.3913666862592065,0.48071329318264233
1.4039582399810095,1.4039582399810095,0.45955885427803
1.4165497937028126,1.4165497937028126,0.4367042890061105
1.4291413474246148,1.4291413474246148,0.4121013052696302
1.441732901146418,1.441732901146418,0.3857014270434725
1.454324454868221,1.454324454868221,0.35745601881477995
1.4669160085900232,1.4669160085900232,0.3273163104221488
1.4795075623118263,1.4795075623118263,0.29523342228619404
1.4920991160336285,1.4920991160336285,0.26115839102359306
1.5046906697554316,1.5046906697554316,0.2250421954364413
1.5172822234772347,1.5172822234772347,0.1868357828686802
1.529873777199037,1.529873777199037,0.146490095921042
1.54246533092084,1.54246533092084,0.10395609951584071
1.5550568846426431,1.5550568846426431,0.05918480830276265
1.5676484383644453,1.5676484383644453,0.012127314396541007
1.5802399920862484,1.5802399920862484,-0.0372651845627089
1.5928315458080515,1.5928315458080515,-0.08904135703588742
1.6054230995298537,1.6054230995298537,-0.143249708907706
1.6180146532516568,1.6180146532516568,-0.19993855451563497
1.63060620697346,1.63060620697346,-0.2591559873949184
1.6431977606952621,1.6431977606952621,-0.3209498507498492
1.6557893144170652,1.6557893144170652,-0.3853677076615636
1.6683808681388674,1.6683808681388674,-0.4524568110427637
1.6809724218606705,1.6809724218606705,-0.5222640733500951
1.6935639755824736,1.6935639755824736,-0.5948360360648215
1.7061555293042758,1.7061555293042758,-0.6702188389528373
1.718747083026079,1.718747083026079,-0.748458189115063
1.731338636747882,1.731338636747882,-0.8295993298394011
1.7439301904696842,1.7439301904696842,-0.9136870092657267
1.7565217441914873,1.7565217441914873,-1.0007654488753883
1.7691132979132904,1.7691132979132904,-1.0908783118168237
1.7817048516350926,1.7817048516350926,-1.184068671079191
1.7942964053568957,1.7942964053568957,-1.2803789775258945
1.8068879590786988,1.8068879590786988,-1.3798510277999987
1.819479512800501,1.819479512800501,-1.4825259321138307
1.8320710665223041,1.8320710665223041,-1.5884440819350205
1.8446626202441063,1.8446626202441063,-1.6976451175813232
1.8572541739659094,1.8572541739659094,-1.8101678957369427
1.8698457276877125,1.8698457276877125,-1.9260504569027836
1.8824372814095147,1.8824372814095147,-2.0453299927935653
1.8950288351313178,1.8950288351313178,-2.1680428136945937
1.907620388853121,1.907620388853121,-2.2942243157910522
1.9202119425749231,1.9202119425749231,-2.4239089484830254
1.9328034962967262,1.9328034962967262,-2.557130181699317
1.9453950500185293,1.9453950500185293,-2.693920473223205
1.9579866037403315,1.9579866037403315,-2.8343112360436127
1.9705781574621346,1.9705781574621346,-2.9783328057450014
1.9831697111839377,1.9831697111839377,-3.126014407949357
1.99576126490574,1.99576126490574,-3.277384125823988
2.008352818627543,2.008352818627543,-3.4324688676686392
2.020944372349345,2.020944372349345,-3.591294334595483
2.0335359260711483,2.0335359260711483,-3.753884988315967
2.0461274797929514,2.0461274797929514,-3.920264019047979
2.0587190335147536,2.0587190335147536,-4.090453313557403
2.0713105872365567,2.0713105872365567,-4.2644734233478445
2.08390214095836,2.08390214095836,-4.442343533012309
2.096493694680162,2.096493694680162,-4.624081428760996
2.109085248401965,2.109085248401965,-4.8097034671390695
2.121676802123768,2.121676802123768,-4.999224543948281
2.1342683558455704,2.1342683558455704,-5.192658063386717
2.1468599095673735,2.1468599095673735,-5.390015907420561
2.1594514632891766,2.1594514632891766,-5.591308405401831
2.172043017010979,2.172043017010979,-5.7965443039463596
2.184634570732782,2.184634570732782,-6.005730737085995
2.197226124454584,2.197226124454584,-6.218873196708894
2.209817678176387,2.209817678176387,-6.4359755033023704
2.2224092318981903,2.2224092318981903,-6.657039777011852
2.2350007856199925,2.2350007856199925,-6.882066409030386
2.2475923393417956,2.2475923393417956,-7.11105403333253
2.2601838930635987,2.2601838930635987,-7.343999498766479
2.272775446785401,2.272775446785401,-7.580897841518649
2.285367000507204,2.285367000507204,-7.821742257964517
2.297958554229007,2.297958554229007,-8.066524077919428
2.3105501079508093,2.3105501079508093,-8.315232738303527
2.3231416616726124,2.3231416616726124,-8.567855757234398
2.3357332153944155,2.3357332153944155,-8.824378708561081
2.3483247691162177,2.3483247691162177,-9.08478519685335
2.3609163228380208,2.3609163228380208,-9.349056832859791
2.373507876559823,2.373507876559823,-9.617173209447987
2.386099430281626,2.386099430281626,-9.889111878040774
2.398690984003429,2.398690984003429,-10.16484832556138
2.4112825377252314,2.4112825377252314,-10.444355951901255
2.4238740914470345,2.4238740914470345,-10.727606047923594
2.4364656451688376,2.4364656451688376,-11.014567774015541
2.4490571988906398,2.4490571988906398,-11.305208139202453
2.461648752612443,2.461648752612443,-11.59949198083697
2.474240306334246,2.474240306334246,-11.89738194487556
2.486831860056048,2.486831860056048,-12.198838466755598
2.4994234137778513,2.4994234137778513,-12.503819752885427
2.5120149674996544,2.5120149674996544,-12.812281762759666
2.5246065212214566,2.5246065212214566,-13.124178191712522
2.5371980749432597,2.5371980749432597,-13.439460454321146
2.549789628665062,2.549789628665062,-13.758077668470886
2.562381182386865,2.562381182386865,-14.079976640094964
2.574972736108668,2.574972736108668,-14.405101848599713
2.5875642898304703,2.5875642898304703,-14.733395432987624
2.6001558435522734,2.6001558435522734,-15.064797178689416
2.6127473972740765,2.6127473972740765,-15.399244505116386
2.6253389509958787,2.6253389509958787,-15.736672453944546
2.6379305047176818,2.6379305047176818,-16.077013678141437
2.650522058439485,2.650522058439485,-16.420198431746215
2.663113612161287,2.663113612161287,-16.76615456041415
2.67570516588309,2.67570516588309,-17.114807492735817
2.6882967196048932,2.6882967196048932,-17.466080232341074
2.7008882733266955,2.7008882733266955,-17.819893350798395
2.7134798270484985,2.7134798270484985,-18.1761649813193
2.7260713807703008,2.7260713807703008,-18.53481081327733
2.738662934492104,2.738662934492104,-18.8957440875518
2.751254488213907,2.751254488213907,-19.258875592704847
2.763846041935709,2.763846041935709,-19.624113662001573
2.7764375956575122,2.7764375956575122,-19.991364171281933
2.7890291493793153,2.7890291493793153,-20.36053053769285
2.8016207031011175,2.8016207031011175,-20.731513719289463
2.8142122568229206,2.8142122568229206,-21.104212215513577
2.8268038105447237,2.8268038105447237,-21.478522068557087
2.839395364266526,2.839395364266526,-21.8543368656186
2.851986917988329,2.851986917988329,-22.23154774206063
2.864578471710132,2.864578471710132,-22.610043385474462
2.8771700254319343,2.8771700254319343,-22.989710040660107
2.8897615791537374,2.8897615791537374,-23.37043151552813
2.9023531328755396,2.9023531328755396,-23.752089187929478
2.9149446865973427,2.9149446865973427,-24.134562013420407
2.927536240319146,2.927536240319146,-24.51772653396774
2.940127794040948,2.940127794040948,-24.901456887600908
2.952719347762751,2.952719347762751,-25.28562481901607
2.9653109014845542,2.9653109014845542,-25.670099691137345
2.9779024552063564,2.9779024552063564,-26.054748497640592
2.9904940089281595,2.9904940089281595,-26.43943587644428
3.0030855626499626,3.0030855626499626,-26.82402412417165
3.015677116371765,3.015677116371765,-27.20837321158879
3.028268670093568,3.028268670093568,-27.592340800022242
3.040860223815371,3.040860223815371,-27.97578225875963
3.0534517775371732,3.0534517775371732,-28.358550683436928
3.0660433312589763,3.0660433312589763,-28.740496915415306
3.0786348849807785,3.0786348849807785,-29.121469562149933
3.0912264387025816,3.0912264387025816,-29.50131501855378
3.1038179924243847,3.1038179924243847,-29.879877489357956
3.116409546146187,3.116409546146187,-30.256999012470843
3.12900109986799,3.12900109986799,-30.632519483337433
3.141592653589793,3.141592653589793,-31.006276680299816
